reviewID,date,verifiedPurchase,rating,helpful,title,review,country,helpful_aug,helpfulness_score,full_text,clean_text,weak_rating_label,predicted_label,sentiment_score,transformer_confidence,confidence,sarcasm_or_context_risk,mixed_sentiment_flag,rating_prediction_conflict,needs_human_review
R205YGPW1B73VY,"December 15, 2025",True,5,3,They’re great!,"Got these for my boyfriend for Christmas. Clearly couldn’t wait until Christmas to give them to him I was too excited plus wanted to give them early incase we needed to return or replace them. He LOVES them, my only regret is not getting the transition lenses because he wants to wear them all the time! They fit great and work great camera quality is actually really good! Would recommend. I plan to purchase some for myself (:",United States,3,5.984164525,"They’re great! Got these for my boyfriend for Christmas. Clearly couldn’t wait until Christmas to give them to him I was too excited plus wanted to give them early incase we needed to return or replace them. He LOVES them, my only regret is not getting the transition lenses because he wants to wear them all the time! They fit great and work great camera quality is actually really good! Would recommend. I plan to purchase some for myself (:",they re great got these for my boyfriend for christmas clearly couldn t wait until christmas to give them to him i was too excited plus wanted to give them early incase we needed to return or replace them he loves them my only regret is not getting the transition lenses because he wants to wear them all the time they fit great and work great camera quality is actually really good would recommend i plan to purchase some for myself,positive,positive,0.7034,0.9805673956871033,high,True,False,False,True
R24UTND7XPYJSY,"September 18, 2025",True,4,,exelente acesorio,exelente acesorio,United States,0,4.280671742,exelente acesorio exelente acesorio,exelente acesorio exelente acesorio,positive,neutral,0.0,0.7934687733650208,medium,False,False,True,True
R25H9N3Y8BKRX8,"December 20, 2025",True,3,,"CAUTION, IT MAY NOT WORK IN YOUR REGION","META AI DOESN'T WORK OUT OF SPECIFIC REGIONS. I live in El Salvador. I tried USING a VPN, creating an account for the US, but none of it worked. I can still ask meta for local weather and local time.  I can make and answer phone calls. It reads out loud my WhatsApp messages. That's it. If I try asking for anything else; the response is, “this feature is not yet available in your region."" No translation services. No Spotify; unless, I play it from my phone. Hopefully, service would be available any time in the near future.",United States,4,2.297958892,"CAUTION, IT MAY NOT WORK IN YOUR REGION META AI DOESN'T WORK OUT OF SPECIFIC REGIONS. I live in El Salvador. I tried USING a VPN, creating an account for the US, but none of it worked. I can still ask meta for local weather and local time.  I can make and answer phone calls. It reads out loud my WhatsApp messages. That's it. If I try asking for anything else; the response is, “this feature is not yet available in your region."" No translation services. No Spotify; unless, I play it from my phone. Hopefully, service would be available any time in the near future.",caution it may not work in your region meta ai doesn t work out of specific regions i live in el salvador i tried using a vpn creating an account for the us but none of it worked i can still ask meta for local weather and local time i can make and answer phone calls it reads out loud my whatsapp messages that s it if i try asking for anything else the response is this feature is not yet available in your region no translation services no spotify unless i play it from my phone hopefully service would be available any time in the near future,neutral,negative,0.25908131313131316,0.71812504529953,medium,False,True,True,True
R1MPU3YRLWBF5,"December 12, 2025",True,5,11,Great Product For Content Creators,"It’s a great product for what it is I just isn’t for me. I’m not taking away any stars because it does exactly what it’s designed to do and it does it really well, audio quality is great as well as photo and video quality. But after using for a few days I just cannot find a use for it in my life. I believe this is a great product for anyone in the content creation business which while I am (kinda) it’s just not something I can justify. This product though it amazing I recommend it to anyone.",United States,10,7.134521552,"Great Product For Content Creators It’s a great product for what it is I just isn’t for me. I’m not taking away any stars because it does exactly what it’s designed to do and it does it really well, audio quality is great as well as photo and video quality. But after using for a few days I just cannot find a use for it in my life. I believe this is a great product for anyone in the content creation business which while I am (kinda) it’s just not something I can justify. This product though it amazing I recommend it to anyone.",great product for content creators it s a great product for what it is i just isn t for me i m not taking away any stars because it does exactly what it s designed to do and it does it really well audio quality is great as well as photo and video quality but after using for a few days i just cannot find a use for it in my life i believe this is a great product for anyone in the content creation business which while i am kinda it s just not something i can justify this product though it amazing i recommend it to anyone,positive,positive,0.742675,0.8747348785400391,high,False,True,False,True
R1LPZH3QJAOVAI,"December 4, 2025",True,5,,Excelentes  a mi esposo le encantan,Excelentes  a mi esposo le encantan,United States,2,5.804314697,Excelentes  a mi esposo le encantan Excelentes  a mi esposo le encantan,excelentes a mi esposo le encantan excelentes a mi esposo le encantan,positive,positive,0.0,0.5869302749633789,medium,False,False,False,False
R12V3WYDC232SV,"November 18, 2025",True,5,10,Best action adventure capturing device.,One of the best purchases ever! I have captured so many cool events that I would never have done with a phone. The POV is prefect and you can listen to music the whole time. Sound quality is actually pretty incredible. 10/10. Send it get a pair.,United States,10,6.916400156,Best action adventure capturing device. One of the best purchases ever! I have captured so many cool events that I would never have done with a phone. The POV is prefect and you can listen to music the whole time. Sound quality is actually pretty incredible. 10/10. Send it get a pair.,best action adventure capturing device one of the best purchases ever i have captured so many cool events that i would never have done with a phone the pov is prefect and you can listen to music the whole time sound quality is actually pretty incredible send it get a pair,positive,positive,0.7348611111111112,0.9843670725822449,high,False,False,False,False
R1A5PYV24OQSDL,"October 9, 2025",True,5,,Impressive tech in a stylish pair of glasses,"These Ray-Ban Meta smart glasses cover almost all my needs — the camera, audio, and microphone quality are excellent. I really like the overall look and color; they feel premium and stylish. It fits a bit tightly on the sides of my head, but that also means it stays secure and doesn’t slip off easily. The main downsides are the limited video recording time and the fact that it only works with Meta’s own apps. The charging process is smooth, though the case is a bit bulky and could’ve been smaller. I’ve been using it for quite a while now and overall, I’m very satisfied with the experience.",United States,0,4.986126169,"Impressive tech in a stylish pair of glasses These Ray-Ban Meta smart glasses cover almost all my needs — the camera, audio, and microphone quality are excellent. I really like the overall look and color; they feel premium and stylish. It fits a bit tightly on the sides of my head, but that also means it stays secure and doesn’t slip off easily. The main downsides are the limited video recording time and the fact that it only works with Meta’s own apps. The charging process is smooth, though the case is a bit bulky and could’ve been smaller. I’ve been using it for quite a while now and overall, I’m very satisfied with the experience.",impressive tech in a stylish pair of glasses these ray ban meta smart glasses cover almost all my needs the camera audio and microphone quality are excellent i really like the overall look and color they feel premium and stylish it fits a bit tightly on the sides of my head but that also means it stays secure and doesn t slip off easily the main downsides are the limited video recording time and the fact that it only works with meta s own apps the charging process is smooth though the case is a bit bulky and could ve been smaller i ve been using it for quite a while now and overall i m very satisfied with the experience,positive,positive,0.6202579365079366,0.9473167061805725,high,False,True,False,True
R1W8SXTGV55AUH,"December 7, 2025",True,4,8,"Great smart shades, but need more power",,United States,9,5.061119295,"Great smart shades, but need more power",great smart shades but need more power,positive,positive,0.5157309523809523,0.9059398770332336,high,False,True,False,True
R1F2ACA7GU8HRC,"December 17, 2025",True,4,,FRAGILE!! DONT DROP IN ANY WAY!!,I love them .....but DONT DROP THEM!!! recommend getting a way to make sure they dont fall mine stopped working one small drop like 2ft drop if not less than that,United States,0,3.711496891,FRAGILE!! DONT DROP IN ANY WAY!! I love them .....but DONT DROP THEM!!! recommend getting a way to make sure they dont fall mine stopped working one small drop like 2ft drop if not less than that,fragile dont drop in any way i love them but dont drop them recommend getting a way to make sure they dont fall mine stopped working one small drop like ft drop if not less than that,positive,negative,0.4165333333333333,0.5470367074012756,low,True,True,True,True
R1TIQVB9WPFA53,"December 26, 2025",True,5,,Exelente,Exelente,United States,0,5.21733092,Exelente Exelente,exelente exelente,positive,uncertain,0.0,0.0,low,True,False,True,True
R16KQFW7VMCCIZ,"December 14, 2025",True,3,,Not worth the money yet,"Frames are thick. This is the style of sunglasses my husband wears but they look very different on because of the width.<br>Overall a cool concept , translation didn't really work. Hearing meta talk was perfect sound quality which was wild. Picture only takes a wide angle, no zooming in. So you have to be super close if you want a closer shot.<br>Pov video call quality is low for the other person. Can't actually use a teleprompter or see anything inside the lense. Still pretty gimmicky now. I'll wait til they improve or look at a different brand.",United States,0,1.868834382,"Not worth the money yet Frames are thick. This is the style of sunglasses my husband wears but they look very different on because of the width.<br>Overall a cool concept , translation didn't really work. Hearing meta talk was perfect sound quality which was wild. Picture only takes a wide angle, no zooming in. So you have to be super close if you want a closer shot.<br>Pov video call quality is low for the other person. Can't actually use a teleprompter or see anything inside the lense. Still pretty gimmicky now. I'll wait til they improve or look at a different brand.",not worth the money yet frames are thick this is the style of sunglasses my husband wears but they look very different on because of the width overall a cool concept translation didn t really work hearing meta talk was perfect sound quality which was wild picture only takes a wide angle no zooming in so you have to be super close if you want a closer shot pov video call quality is low for the other person can t actually use a teleprompter or see anything inside the lense still pretty gimmicky now i ll wait til they improve or look at a different brand,neutral,negative,0.5285425925925926,0.7437686920166016,medium,False,True,True,True
R205YGPW1B73VY,"December 15, 2025",True,5,3,They’re great!,"Got these for my boyfriend for Christmas. Clearly couldn’t wait until Christmas to give them to him I was too excited plus wanted to give them early incase we needed to return or replace them. He LOVES them, my only regret is not getting the transition lenses because he wants to wear them all the time! They fit great and work great camera quality is actually really good! Would recommend. I plan to purchase some for myself (:",United States,5,4.801037878,"They’re great! Got these for my boyfriend for Christmas. Clearly couldn’t wait until Christmas to give them to him I was too excited plus wanted to give them early incase we needed to return or replace them. He LOVES them, my only regret is not getting the transition lenses because he wants to wear them all the time! They fit great and work great camera quality is actually really good! Would recommend. I plan to purchase some for myself (:",they re great got these for my boyfriend for christmas clearly couldn t wait until christmas to give them to him i was too excited plus wanted to give them early incase we needed to return or replace them he loves them my only regret is not getting the transition lenses because he wants to wear them all the time they fit great and work great camera quality is actually really good would recommend i plan to purchase some for myself,positive,positive,0.7034,0.9805673956871033,high,True,False,False,True
R1JOBX8ZVAGZ60,"January 19, 2025",True,4,115,Great But Short Battery Life,"I bought these used with minor scratches, no problem because I got them to put prescription lenses in. After my annual eye test (my vision thankfully has been stable this year for a change, so the prescription was the same) I gave them to the staff to send off for lenses after signing a waiver that they would not be responsible for any damage to my frames. When I picked them up, my doctor said the company declined to fit the lenses, so he did it himself. My new lenses are progressive, transition, and coated, but in the car they won’t darken much, if at all, because the car’s glass absorbs UV, so I bought aftermarket clip-on, flip-up sunglasses for my Wayfarers.<br><br>Back home the first thing I did was charge them. Then I downloaded the app, turned them on, put them on, and ran through the instructions. They were very clear and easy to follow.<br><br>As eyeglasses, I like the fit and the big lenses. I’m not crazy about the looks, but I didn’t buy them for how they look to others, and to the minor extent that I care, the Wayfarer style is classic.<br><br>As smart glasses, I like how easy it was to pair Bluetooth with my i14. The audio quality is excellent, as far as I can tell with my minor old age hearing loss, and open ear lets me hear the outside world. I’m not so good with the volume control yet, so I do that on my phone, but the audio pause/resume feature is useful. The glasses give an audio cue when I put them on, and another very shortly after when Bluetooth is active. The only times I’ve used the camera were when I fat-fingered the button by mistake, but the photos looked okay before I deleted them on my phone. I like the way the glasses answer the phone and handle texts, hands-free and more convenient than my Fitbit Sense 2, great when driving. I haven’t tried talking to “Hey, Meta” much, but it’s a very interesting feature.<br><br>My main disappointment is the short battery life, in hindsight not surprising with such small batteries. Sometimes I carry my old glasses in my shirt pocket so I can switch while I charge these. The app, which by the way should stay active when wearing these glasses, displays battery %. Charging in the case requires some jiggling to make contact. The charging case is not sold separately. I bought an aftermarket charger that’s easier to use, seems faster, and lets me charge in more than one place: case in the car, new charger in the bedroom. Oh, before I forget again, the glasses give an audio low battery warning at 15% and again at 5%. After charging, when I put them on, they give an audio report, 100% battery.<br><br>This review page suggests that I should mention value for money. I consider this a positive, with audio better than in-ear plugs or pods, still camera and video camera, phone and text answering, access to AI, and stylish sunglasses for much less than the total price of buying them all separately.<br><br>One thing I try to remember when I write a review, if I had it to do over again knowing what I know now, would I still buy it? Yes!<br><br>Edited to add: Yesterday I started a timer when I put on the glasses. I didn't use the audio much, maybe half an hour or so in total, and the 15% bat warning came at 5 hours and 45 minutes, better than I expected. I will time it with full time audio music and report. The aftermarket charger took them back to 100% in 57 minutes. I haven't timed the charging case yet, but will add that when I do.<br><br>Updated edit: After several charges using each, although not precisely timed, the case and the aftermarket charger take substantially the same amount of time to charge the Wayfarers to 100%. The aftermarket charger has a light on full-time when it’s holding the glasses, red for charging and green for fully charged. The case’s light turns on only briefly upon opening or closing the case. Rather than interrupting the charging process to check battery status, especially when charging with the case, I use the app to get the current battery percentage.",United States,114,8.572131297,"Great But Short Battery Life I bought these used with minor scratches, no problem because I got them to put prescription lenses in. After my annual eye test (my vision thankfully has been stable this year for a change, so the prescription was the same) I gave them to the staff to send off for lenses after signing a waiver that they would not be responsible for any damage to my frames. When I picked them up, my doctor said the company declined to fit the lenses, so he did it himself. My new lenses are progressive, transition, and coated, but in the car they won’t darken much, if at all, because the car’s glass absorbs UV, so I bought aftermarket clip-on, flip-up sunglasses for my Wayfarers.<br><br>Back home the first thing I did was charge them. Then I downloaded the app, turned them on, put them on, and ran through the instructions. They were very clear and easy to follow.<br><br>As eyeglasses, I like the fit and the big lenses. I’m not crazy about the looks, but I didn’t buy them for how they look to others, and to the minor extent that I care, the Wayfarer style is classic.<br><br>As smart glasses, I like how easy it was to pair Bluetooth with my i14. The audio quality is excellent, as far as I can tell with my minor old age hearing loss, and open ear lets me hear the outside world. I’m not so good with the volume control yet, so I do that on my phone, but the audio pause/resume feature is useful. The glasses give an audio cue when I put them on, and another very shortly after when Bluetooth is active. The only times I’ve used the camera were when I fat-fingered the button by mistake, but the photos looked okay before I deleted them on my phone. I like the way the glasses answer the phone and handle texts, hands-free and more convenient than my Fitbit Sense 2, great when driving. I haven’t tried talking to “Hey, Meta” much, but it’s a very interesting feature.<br><br>My main disappointment is the short battery life, in hindsight not surprising with such small batteries. Sometimes I carry my old glasses in my shirt pocket so I can switch while I charge these. The app, which by the way should stay active when wearing these glasses, displays battery %. Charging in the case requires some jiggling to make contact. The charging case is not sold separately. I bought an aftermarket charger that’s easier to use, seems faster, and lets me charge in more than one place: case in the car, new charger in the bedroom. Oh, before I forget again, the glasses give an audio low battery warning at 15% and again at 5%. After charging, when I put them on, they give an audio report, 100% battery.<br><br>This review page suggests that I should mention value for money. I consider this a positive, with audio better than in-ear plugs or pods, still camera and video camera, phone and text answering, access to AI, and stylish sunglasses for much less than the total price of buying them all separately.<br><br>One thing I try to remember when I write a review, if I had it to do over again knowing what I know now, would I still buy it? Yes!<br><br>Edited to add: Yesterday I started a timer when I put on the glasses. I didn't use the audio much, maybe half an hour or so in total, and the 15% bat warning came at 5 hours and 45 minutes, better than I expected. I will time it with full time audio music and report. The aftermarket charger took them back to 100% in 57 minutes. I haven't timed the charging case yet, but will add that when I do.<br><br>Updated edit: After several charges using each, although not precisely timed, the case and the aftermarket charger take substantially the same amount of time to charge the Wayfarers to 100%. The aftermarket charger has a light on full-time when it’s holding the glasses, red for charging and green for fully charged. The case’s light turns on only briefly upon opening or closing the case. Rather than interrupting the charging process to check battery status, especially when charging with the case, I use the app to get the current battery percentage.",great but short battery life i bought these used with minor scratches no problem because i got them to put prescription lenses in after my annual eye test my vision thankfully has been stable this year for a change so the prescription was the same i gave them to the staff to send off for lenses after signing a waiver that they would not be responsible for any damage to my frames when i picked them up my doctor said the company declined to fit the lenses so he did it himself my new lenses are progressive transition and coated but in the car they won t darken much if at all because the car s glass absorbs uv so i bought aftermarket clip on flip up sunglasses for my wayfarers back home the first thing i did was charge them then i downloaded the app turned them on put them on and ran through the instructions they were very clear and easy to follow as eyeglasses i like the fit and the big lenses i m not crazy about the looks but i didn t buy them for how they look to others and to the minor extent that i care the wayfarer style is classic as smart glasses i like how easy it was to pair bluetooth with my i the audio quality is excellent as far as i can tell with my minor old age hearing loss and open ear lets me hear the outside world i m not so good with the volume control yet so i do that on my phone but the audio pause resume feature is useful the glasses give an audio cue when i put them on and another very shortly after when bluetooth is active the only times i ve used the camera were when i fat fingered the button by mistake but the photos looked okay before i deleted them on my phone i like the way the glasses answer the phone and handle texts hands free and more convenient than my fitbit sense great when driving i haven t tried talking to hey meta much but it s a very interesting feature my main disappointment is the short battery life in hindsight not surprising with such small batteries sometimes i carry my old glasses in my shirt pocket so i can switch while i charge these the app which by the way should stay active when wearing these glasses displays battery charging in the case requires some jiggling to make contact the charging case is not sold separately i bought an aftermarket charger that s easier to use seems faster and lets me charge in more than one place case in the car new charger in the bedroom oh before i forget again the glasses give an audio low battery warning at and again at after charging when i put them on they give an audio report battery this review page suggests that i should mention value for money i consider this a positive with audio better than in ear plugs or pods still camera and video camera phone and text answering access to ai and stylish sunglasses for much less than the total price of buying them all separately one thing i try to remember when i write a review if i had it to do over again knowing what i know now would i still buy it yes edited to add yesterday i started a timer when i put on the glasses i didn t use the audio much maybe half an hour or so in total and the bat warning came at hours and minutes better than i expected i will time it with full time audio music and report the aftermarket charger took them back to in minutes i haven t timed the charging case yet but will add that when i do updated edit after several charges using each although not precisely timed the case and the aftermarket charger take substantially the same amount of time to charge the wayfarers to the aftermarket charger has a light on full time when it s holding the glasses red for charging and green for fully charged the case s light turns on only briefly upon opening or closing the case rather than interrupting the charging process to check battery status especially when charging with the case i use the app to get the current battery percentage,positive,positive,0.5775329979879276,0.7889342904090881,high,False,True,False,True
R1F2ACA7GU8HRC,"December 17, 2025",True,4,,FRAGILE!! DONT DROP IN ANY WAY!!,I love them .....but DONT DROP THEM!!! recommend getting a way to make sure they dont fall mine stopped working one small drop like 2ft drop if not less than that,United States,0,2.277146844,FRAGILE!! DONT DROP IN ANY WAY!! I love them .....but DONT DROP THEM!!! recommend getting a way to make sure they dont fall mine stopped working one small drop like 2ft drop if not less than that,fragile dont drop in any way i love them but dont drop them recommend getting a way to make sure they dont fall mine stopped working one small drop like ft drop if not less than that,positive,negative,0.4165333333333333,0.5470367074012756,low,True,True,True,True
R20R81N725ETKS,"December 10, 2025",True,4,,Battery doesn’t last,Good but the battery doesn’t last,United States,2,4.479047652,Battery doesn’t last Good but the battery doesn’t last,battery doesn t last good but the battery doesn t last,positive,negative,0.23576666666666665,0.7302588820457458,medium,False,True,True,True
R11G1TPE8GOJN2,"July 23, 2025",True,4,2,Sharp sunglasses with cool tech,"Admittedly, I purchased the sunglasses on the sleek style and appearance alone, the technology is a plus. The lenses are clear, but the Ray-Ban logo etching in the corner of the glasses is distracting. The weight of the glasses is nice, but they have a hollow feel to them. I selected the large size and the fit is excellent. The Shiny Caramel color of the glasses looks amazing and suits me perfect! Meta AI integration is an awesome feature, and the battery life is long with infrequent charging. Overall, great product and I would buy it again.",United States,5,5.692278572,"Sharp sunglasses with cool tech Admittedly, I purchased the sunglasses on the sleek style and appearance alone, the technology is a plus. The lenses are clear, but the Ray-Ban logo etching in the corner of the glasses is distracting. The weight of the glasses is nice, but they have a hollow feel to them. I selected the large size and the fit is excellent. The Shiny Caramel color of the glasses looks amazing and suits me perfect! Meta AI integration is an awesome feature, and the battery life is long with infrequent charging. Overall, great product and I would buy it again.",sharp sunglasses with cool tech admittedly i purchased the sunglasses on the sleek style and appearance alone the technology is a plus the lenses are clear but the ray ban logo etching in the corner of the glasses is distracting the weight of the glasses is nice but they have a hollow feel to them i selected the large size and the fit is excellent the shiny caramel color of the glasses looks amazing and suits me perfect meta ai integration is an awesome feature and the battery life is long with infrequent charging overall great product and i would buy it again,positive,positive,0.6990602040816327,0.8036907911300659,high,False,True,False,True
R1VNGYX16YTMGW,"September 8, 2025",True,4,,Transitions not very good..,You would think transition would be clear inside and sunglasses outside. Its not. They turn a little bit green but block no sun. I should have just bought one clean and one full on sunglasses.,United States,0,2.699853699,Transitions not very good.. You would think transition would be clear inside and sunglasses outside. Its not. They turn a little bit green but block no sun. I should have just bought one clean and one full on sunglasses.,transitions not very good you would think transition would be clear inside and sunglasses outside its not they turn a little bit green but block no sun i should have just bought one clean and one full on sunglasses,positive,negative,-0.22792600732600732,0.7936089634895325,medium,False,True,True,True
R25H9N3Y8BKRX8,"December 20, 2025",True,3,,"CAUTION, IT MAY NOT WORK IN YOUR REGION","META AI DOESN'T WORK OUT OF SPECIFIC REGIONS. I live in El Salvador. I tried USING a VPN, creating an account for the US, but none of it worked. I can still ask meta for local weather and local time.  I can make and answer phone calls. It reads out loud my WhatsApp messages. That's it. If I try asking for anything else; the response is, “this feature is not yet available in your region."" No translation services. No Spotify; unless, I play it from my phone. Hopefully, service would be available any time in the near future.",United States,4,2.844626203,"CAUTION, IT MAY NOT WORK IN YOUR REGION META AI DOESN'T WORK OUT OF SPECIFIC REGIONS. I live in El Salvador. I tried USING a VPN, creating an account for the US, but none of it worked. I can still ask meta for local weather and local time.  I can make and answer phone calls. It reads out loud my WhatsApp messages. That's it. If I try asking for anything else; the response is, “this feature is not yet available in your region."" No translation services. No Spotify; unless, I play it from my phone. Hopefully, service would be available any time in the near future.",caution it may not work in your region meta ai doesn t work out of specific regions i live in el salvador i tried using a vpn creating an account for the us but none of it worked i can still ask meta for local weather and local time i can make and answer phone calls it reads out loud my whatsapp messages that s it if i try asking for anything else the response is this feature is not yet available in your region no translation services no spotify unless i play it from my phone hopefully service would be available any time in the near future,neutral,negative,0.25908131313131316,0.71812504529953,medium,False,True,True,True
R1A5PYV24OQSDL,"October 9, 2025",True,5,,Impressive tech in a stylish pair of glasses,"These Ray-Ban Meta smart glasses cover almost all my needs — the camera, audio, and microphone quality are excellent. I really like the overall look and color; they feel premium and stylish. It fits a bit tightly on the sides of my head, but that also means it stays secure and doesn’t slip off easily. The main downsides are the limited video recording time and the fact that it only works with Meta’s own apps. The charging process is smooth, though the case is a bit bulky and could’ve been smaller. I’ve been using it for quite a while now and overall, I’m very satisfied with the experience.",United States,3,5.887281152,"Impressive tech in a stylish pair of glasses These Ray-Ban Meta smart glasses cover almost all my needs — the camera, audio, and microphone quality are excellent. I really like the overall look and color; they feel premium and stylish. It fits a bit tightly on the sides of my head, but that also means it stays secure and doesn’t slip off easily. The main downsides are the limited video recording time and the fact that it only works with Meta’s own apps. The charging process is smooth, though the case is a bit bulky and could’ve been smaller. I’ve been using it for quite a while now and overall, I’m very satisfied with the experience.",impressive tech in a stylish pair of glasses these ray ban meta smart glasses cover almost all my needs the camera audio and microphone quality are excellent i really like the overall look and color they feel premium and stylish it fits a bit tightly on the sides of my head but that also means it stays secure and doesn t slip off easily the main downsides are the limited video recording time and the fact that it only works with meta s own apps the charging process is smooth though the case is a bit bulky and could ve been smaller i ve been using it for quite a while now and overall i m very satisfied with the experience,positive,positive,0.6202579365079366,0.9473167061805725,high,False,True,False,True
R1TIQVB9WPFA53,"December 26, 2025",True,5,,Exelente,Exelente,United States,0,4.832166251,Exelente Exelente,exelente exelente,positive,uncertain,0.0,0.0,low,True,False,True,True
R20R81N725ETKS,"December 10, 2025",True,4,,Battery doesn’t last,Good but the battery doesn’t last,United States,0,3.589170687,Battery doesn’t last Good but the battery doesn’t last,battery doesn t last good but the battery doesn t last,positive,negative,0.23576666666666665,0.7302588820457458,medium,False,True,True,True
R2KPAK2TAKSF51,"December 28, 2025",True,5,,My best purchase of 2025,"My favorite purchase of 2025... they look beautiful, they are of excellent quality, they record super sharp, the design and size are perfect, super comfortable, easy to use, excellent visibility, I get everything and more in this product. I recommend it 100%.",United States,1,5.430246872,"My best purchase of 2025 My favorite purchase of 2025... they look beautiful, they are of excellent quality, they record super sharp, the design and size are perfect, super comfortable, easy to use, excellent visibility, I get everything and more in this product. I recommend it 100%.",my best purchase of my favorite purchase of they look beautiful they are of excellent quality they record super sharp the design and size are perfect super comfortable easy to use excellent visibility i get everything and more in this product i recommend it,positive,positive,0.7962416666666667,0.9858720898628235,high,False,False,False,False
R1G2KDD2KHVBND,"December 26, 2025",True,5,,Quality and durability,Christmas gift. My son loved it. I was expecting it to do a lot more but it only records what you’re looking at and you can ask Meta questions and other things which respond back. Glasses are regular and do not play anything on lenses.,United States,0,4.350583278,Quality and durability Christmas gift. My son loved it. I was expecting it to do a lot more but it only records what you’re looking at and you can ask Meta questions and other things which respond back. Glasses are regular and do not play anything on lenses.,quality and durability christmas gift my son loved it i was expecting it to do a lot more but it only records what you re looking at and you can ask meta questions and other things which respond back glasses are regular and do not play anything on lenses,positive,positive,0.19628333333333334,0.9302654266357422,medium,False,True,False,True
